url,name,address,phone,email,www,facebook,twitter
http://www.spaweek.com/spa/31395/taichi-wellness-spa-blanco,Taichi Wellness Spa - Blanco,"""19179 Blanco Road, Suite 103 San Antonio, TX 78258""",210.408.8085,info@taichiwellnessspa.com,www.taichiwellnessspa.com,#N/A,#N/A
http://www.spaweek.com/spa/35486/taichi-wellness-spa-braun-point,Taichi Wellness Spa - Braun Point,"""9910 West Loop 1604 N, Suite 105 San Antonio, TX 78254""",210.688.9926,info@taichiwellnessspa.com,www.taichiwellnessspa.com/,https://www.facebook.com/TaichiWellnessSpaPlus,https://twitter.com/taichiwellnesss
http://www.spaweek.com/spa/37939/taichi-wellness-spa-broadway,Taichi Wellness Spa - Broadway,"""5231 Broadway Alamo Heights, TX 78261""",210.253.9568,#N/A,www.taichiwellnessspa.com/#!broadway/c15be,#N/A,#N/A
http://www.spaweek.com/spa/35488/taichi-wellness-spa-fossil-creek,Taichi Wellness Spa - Fossil Creek,"""22250 Bulverde Road, Suite 103 San Antonio, TX 78261""",210.257.6752,info@taichiwellnessspa.com,www.taichiwellnessspa.com/,https://www.facebook.com/TaichiWellnessSpaPlus,https://twitter.com/taichiwellnesss
http://www.spaweek.com/spa/35485/taichi-wellness-spa-huebner,Taichi Wellness Spa - Huebner,"""11255 Huebner Road, Suite 206 San Antonio, TX 78230""",210.251.2489,info@taichiwellnessspa.com,www.taichiwellnessspa.com,https://www.facebook.com/TaichiWellnessSpaPlus,https://twitter.com/taichiwellnesss
http://www.spaweek.com/spa/35487/taichi-wellness-spa-redland-trail,Taichi Wellness Spa - Redland Trail,"""2838 N Loop 1604 E, Suite #109 San Antonio, TX 78232""",210.402.7320,info@taichiwellnessspa.com,www.taichiwellnessspa.com,#N/A,#N/A
http://www.spaweek.com/spa/971/tala-salon-amp-day-spa,Tala Salon & Day Spa,"""2118 South Hudson Street Denver, CO 80222""",303.692.8252,talasalon@hotmail.com,www.talasalon.com,#N/A,#N/A
http://www.spaweek.com/spa/1396/talega-day-spa,Talega Day Spa,"""1161 Puerta Del Sol San Clemente , CA 92673""",949.429.5757,spa@talegadayspa.com,www.talegadayspa.com,https://www.facebook.com/pages/Talega-Day-Spa/118967814817637,https://twitter.com/TalegaDaySpa
http://www.spaweek.com/spa/16802/tallgrass-aveda-spa-and-salon,TallGrass Aveda Spa and Salon,"""997 Upper Bear Creek Road Evergreen, CO 80439""",303.670.4444,#N/A,www.tallgrassspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/1065/tamara-spa-and-wellness,Tamara Spa and Wellness,"""32520 Northwestern Highway Farmington, MI 48334""",248.855.0474,tamaraspa2@aol.com,www.tamaraspa.com,#N/A,#N/A
http://www.spaweek.com/spa/38640/tamra-hollowell-salon-amp-spa,Tamra Hollowell Salon & Spa,"""165 Herman Melville Ave Newport News, VA 23606""",757.596.1809,tamrahollowellsalon@gmail.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/15790/tan-galleria-amp-spa,Tan Galleria & Spa,"""15301 Ventura Boulevard, Suite P37 Sherman Oaks, CA 91403""",818.783.3003,#N/A,www.tangalleria.com,#N/A,#N/A
http://www.spaweek.com/spa/4955/tanas-hair-designs-amp-day-spa,Tanas Hair Designs & Day Spa,"""105 Baines Court Cary, NC 27511""",919.380.0221,DesignTeam@TanasHairDesigns.com,www.tanashairdesigns.com/homepage.aspx,#N/A,#N/A
http://www.spaweek.com/spa/5013/tanas-hair-designs-amp-day-spa,Tanas Hair Designs & Day Spa,"""Falls River Center, 10940 Raven Ridge Road, Suite 112 Raleigh, NC 27614""",919.870.7009,DesignTeam@TanasHairDesigns.com,www.tanashairdesigns.com/homepage.aspx,#N/A,#N/A
http://www.spaweek.com/spa/5014/tanas-hair-designs-amp-day-spa,Tanas Hair Designs & Day Spa,"""Leesville Shopping Center, 13200 Strickland Road, Suite 134 Raleigh, NC 27613""",919.870.6050,DesignTeam@TanasHairDesigns.com,www.tanashairdesigns.com/homepage.aspx,#N/A,#N/A
http://www.spaweek.com/spa/6899/tangles-retreat-day-spa-and-boutique,Tangles Retreat Day Spa and Boutique,"""12712 Grant Road Cypress, TX 77429""",281.370.0070,tanglessalonspa@yahoo.com,www.tanglesretreat.com,#N/A,#N/A
http://www.spaweek.com/spa/545/tania-unique-salon-spa,Tania Unique Salon Spa,"""87 Albion Street Wakefield, MA 01880""",781.224.9826,#N/A,www.taniasalonspa.com,#N/A,#N/A
http://www.spaweek.com/spa/14401/tanz-day-spa,Tanz Day Spa,"""2742 Enterprise Road Orange City, FL 32763""",386.532.8269,#N/A,www.tanzspa.com,#N/A,#N/A
http://www.spaweek.com/spa/35073/tao-foot-spa,Tao Foot Spa,"""1158 Main Street Fishkill, NY 12524""",914.525.2577,C.jiong@yahoo.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/24954/tea-garden-health-spa,Tea Garden Health Spa,"""807 Elk Mills Road Elkton, MD 21921""",410.392.9007,info@elkforge.com,www.teagardenhealthspa.com,https://www.facebook.com/elkforge,https://twitter.com/gardenhealthspa
http://www.spaweek.com/spa/27330/tea-spa,Tea Spa,"""2424 University Boulevard West, Suite 202 Silver Spring, MD 20902""",301.942.1222,manager@teaspadc.com,www.teaspadc.com,#N/A,#N/A
http://www.spaweek.com/spa/4011/tea-spa-wellness-center,Tea Spa Wellness Center,"""116 Market Street Gaithersburg, MD 20878""",301.208.1003,mb.dayspa@gmail.com,www.teaspawellness.com,#N/A,#N/A
http://www.spaweek.com/spa/16163/teatrees-boutique-spa,Teatrees Boutique Spa,"""588 East Main Street, Suite D Blue Ridge, GA 30513""",561.889.7499,info@teatreesmassage.com,www.teatreesmassage.com,#N/A,#N/A
http://www.spaweek.com/spa/1851/techniques-salon-amp-spa,Techniques Salon & Spa,"""1852 Chews Landing Road Blackwood, NJ 08012""",856.228.8925,techniques@comcast.net,www.techniquessalonandspa.com,https://www.facebook.com/pages/Techniques-Salon-Spa/179530241368,#N/A
http://www.spaweek.com/spa/11766/teddie-kossof-salon-spa,Teddie Kossof Salon Spa,"""281 Waukegan Rd Northfield, IL 60093""",847.446.9526,alan@teddiekossof.com,www.teddiekossof.com,https://www.facebook.com/teddiekossof,https://twitter.com/TeddieKossofs
http://www.spaweek.com/spa/17631/teeka-lynnes-salon-and-day-spa,Teeka Lynne's Salon and Day Spa,"""430 Plymouth Street Halifax, MA 02338""",781.294.7911,#N/A,www.teekalynnes.com,https://www.facebook.com/pages/Teeka-Lynnes-Salon-and-Day-Spa/114097155287,#N/A
http://www.spaweek.com/spa/27272/ten-ten-salon-spa,Ten Ten Salon Spa,"""1010 Wilshire Boulevard, Suite 115 Los Angeles, CA 90017""",213.785.5109,valrod1010@gmail.com,www.tentensalonspa.com,https://www.facebook.com/pages/Ten-Ten-Salon-Spa/125684567471164,https://www.twitter.com/tenten_salonspa
http://www.spaweek.com/spa/19010/terra-acqua-day-spa,Terra Acqua Day Spa,"""2700 North Atlantic Avenue Daytona Beach, FL 32118""",386.671.7661,terraacquadayspa@gmail.com,www.terraacquadayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/27407/terra-day-spa,Terra Day Spa,"""5520 Santa Monica Boulevard, Suite 111 Los Angeles, CA 90038""",323.466.4166,info@terra-dayspa.com,www.terra-dayspa.com,https://www.facebook.com/TerraDaySpaweightlosscenter,https://twitter.com/TerraDaySpa
http://www.spaweek.com/spa/4567/terra-organic-day-spa-alamo-heights,Terra Organic Day Spa - Alamo Heights,"""3511 Broadway, Suite C San Antonio, TX 78209""",210.979.8900,sales@terraspasa.com,www.terraspasa.com,#N/A,#N/A
http://www.spaweek.com/spa/4568/terra-organic-day-spa-northstar,Terra Organic Day Spa - Northstar,"""114 Southbridge Suite A San Antonio, TX 78216""",210.979.8900,#N/A,www.terraspasa.com/,#N/A,#N/A
http://www.spaweek.com/spa/13424/terra-organic-day-spa-rolling-oaks,Terra Organic Day Spa - Rolling Oaks,"""6826 North Loop 1604 East San Antonio, TX 78247""",210.655.0900,sales@terraspasa.com,www.terraspasa.com,#N/A,#N/A
http://www.spaweek.com/spa/14453/terra-organic-spa,Terra Organic Spa,"""105 Spring Street Fayetteville, NY 13066""",315.637.0767,#N/A,www.terraorganicspa.com,#N/A,#N/A
http://www.spaweek.com/spa/7525/terra-spa-an-aveda-concept-salon,Terra Spa an Aveda Concept Salon,"""587 High Street Dedham, MA 02026""",781.493.6000,terra_spa@yahoo.com,www.terraspa.biz,#N/A,#N/A
http://www.spaweek.com/spa/23099/terrace-retreat-salon-amp-day-spa,Terrace Retreat Salon & Day Spa,"""1400 Plaza Place Southlake, TX 76092""",817.788.0800,Terracespa@aol.com,www.terraceretreat.com,https://www.facebook.com/TerraceRetreat,https://twitter.com/TerraceRetreat
http://www.spaweek.com/spa/8345/tete-a-tete-salon-amp-spa,Tete-a-Tete Salon & Spa,"""765 Beacon Street Newton, MA 02459""",617.559.0660,info@teteatetesalon.com,www.teteatetesalon.com,#N/A,#N/A
http://www.spaweek.com/spa/32185/texas-ayurvedic-wellness-center-amp-holistic-spa,Texas Ayurvedic Wellness Center & Holistic Spa,"""1111 Kinwest Parkway Irving, TX 75063""",214.886.7384,wellness@texasayurvedic.com,www.texasayurvedic.com,#N/A,#N/A
http://www.spaweek.com/spa/8611/thai-new-york-spa-and-salon,Thai New York Spa and Salon,"""23-92 21st Street Astoria, NY 11105""",718.932.0999,#N/A,www.thainewyorkspa.com,#N/A,#N/A
http://www.spaweek.com/spa/27203/thann-sanctuary-spa-at-castle-hotel-amp-spa,THANN Sanctuary Spa at Castle Hotel & Spa,"""400 Benedict Avenue Tarrytown, NY 10591""",914.524.6392,info@THANNSanctuarySpaNY.com,www.THANNSanctuarySpaNY.com,https://www.facebook.com/THANNSanctuarySpaNewYork,https://twitter.com/THANNSpa
http://www.spaweek.com/spa/23101/thrapie-day-spa,Thérapie Day Spa,"""4985 Voltaire Street San Diego, CA 92107""",619.780.8700,#N/A,www.therapiedayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/14876/the-angelic-touch-day-spa,The Angelic Touch Day Spa,"""206 North Signal Street Suite M Ojai, CA 93023""",805.889.2920,angelictouchspa@yahoo.com,www.theangelictouch.net,http://www.facebook.com/pages/The-Angelic-Touch-Day-Spa/117679094785,#N/A
http://www.spaweek.com/spa/22605/the-art-of-dentistry-and-spa,The Art of Dentistry and Spa,"""32 Worlds Fair Drive Somerset, NJ 08873""",732.846.7100,#N/A,www.theartofskincare.skincaretherapy.net/,#N/A,#N/A
http://www.spaweek.com/spa/14161/the-atlantic-hotel-amp-spa,The Atlantic Hotel & Spa,"""601 North Fort Lauderdale Beach Boulevard Fort Lauderdale, FL 33304""",954.567.8085,spa@atlantichotelfl.com,www.atlantichotelfl.com/SPA-ATLANTIC,https://www.facebook.com/AtlanticHotelandSpa/,#N/A
http://www.spaweek.com/spa/17482/the-atmosphere-salon-spa,The Atmosphere Salon Spa,"""104 East 25th Street Baltimore, MD 21218""",410.889.6100,Theatmospheresalon@gmail.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/37093/the-beauty-and-wellness-spa-amp-boutique,The Beauty and Wellness Spa & Boutique,"""at INNOVATIONS Salon & Spa, 3627 State Route 31 Liverpool, NY 13027""",315.622.3005,innovations1994@mac.com,www.innovationsdayspa.com,https://www.facebook.com/innovations.spa.1,https://www.twitter.com/innovationsdiva
http://www.spaweek.com/spa/30087/the-beauty-kitchen-day-spa,The Beauty Kitchen Day Spa,"""3812 32nd Street Mount Rainer, MD 20712""",202.997.5829,#N/A,www.thebeautykitchen.com,#N/A,#N/A
http://www.spaweek.com/spa/13474/the-beauty-spa,The Beauty Spa,"""510 East Market Street Harrisonburg, VA 22801""",540.564.1925,thebeautyspa@gmail.com,www.beautyspaonline.com,https://www.facebook.com/thebeautyspaharrisonburg,#N/A
http://www.spaweek.com/spa/15347/the-best-day-spa,The Best Day Spa,"""3082 Marlow Road, Suite B-4 & B-5 Santa Rosa, CA 95403""",707.545.1058,#N/A,www.thebestdayspa.com,http://www.facebook.com/pages/The-Best-Day-Spa/135878936464498,#N/A
http://www.spaweek.com/spa/24990/the-best-little-spa,The Best Little Spa,"""7155 w campo bello rd Bld. A, suite 10 Glendale, AZ 85308""",480.628.0705,#N/A,www.thebestlittlespa.com,#N/A,#N/A
http://www.spaweek.com/spa/11973/the-best-salon-and-spa,The Best Salon and Spa,"""139 McNenry Road Buffalo Grove, IL 60089""",847.541.1206,#N/A,www.bestsalonandspa.com,#N/A,#N/A
http://www.spaweek.com/spa/17275/the-blue-sapphire-spa,The Blue Sapphire Spa,"""25 East Broadway Port Jefferson, NY 11777""",631.509.5163,#N/A,www.thebluesapphirespa.com,http://www.facebook.com/pages/THE-BLUE-SAPPHIRE-SPA/139279832754466,https://twitter.com/#!/thebluesapphire
http://www.spaweek.com/spa/25023/the-body-bakery-tanning-amp-spa,The Body Bakery Tanning & Spa,"""18399 Ventura Boulevard, Suite 3 Tarzana, CA 91356""",818.881.8581,#N/A,www.thebodybakerytanning.com,http://www.facebook.com/BodyBakery,#N/A
http://www.spaweek.com/spa/2864/the-body-klinique-salon-amp-day-spa,The Body Klinique Salon & Day Spa,"""39474 Fremont Boulevard Fremont, CA 94538""",510.796.9716,office@thebodyklinique.com,www.thebodyklinique.com,#N/A,#N/A
http://www.spaweek.com/spa/2442/the-body-serene-day-spa-at-skippack,The Body Serene Day Spa at Skippack,"""4007 Skippack Pike Skippack, PA 19474""",610.584.7284,relax@thebodyserene.com,#N/A,https://www.facebook.com/bodyserene,https://twitter.com/thebodyserene
http://www.spaweek.com/spa/4252/the-body-shop-massage-and-day-spa,The Body Shop Massage and Day Spa,"""2051 N. Arizona Ave Suite 115 Chandler, AZ 85225""",480.857.4772,#N/A,www.thebodyshopmassage.com,#N/A,#N/A
http://www.spaweek.com/spa/1855/the-body-wrap-shoppe-amp-spa,The Body Wrap Shoppe & Spa,"""277 Route 70, Suite 201 Toms River, NJ 08755""",732.323.3000,bodywrapshop@gmail.com,www.thebodywrapshoppe.com,https://www.facebook.com/thebodywrapshoppe?ref=bookmarks,#N/A
http://www.spaweek.com/spa/1722/the-botanical-spa-amp-salon,The Botanical Spa & Salon,"""300 Brae Boulevard Park Ridge, NJ 07656""",201.307.9300,thebotanical@aol.com,www.thebotanical.com,#N/A,#N/A
http://www.spaweek.com/spa/18863/the-brow-lady-usa-day-spa,The Brow Lady USA Day Spa,"""7007 East 5th Avenue Scottsdale, AZ 85251""",480.212.4000,info@thebrowladyusa.com,www.thebrowladyusa.com,https://www.facebook.com/BrowLady,https://twitter.com/tblusa
http://www.spaweek.com/spa/2671/the-cardiff-medical-spa,The Cardiff Medical Spa,"""2187 Newcastle Avenue, Suite 102 Cardiff, CA 92007""",760.635.7507,info@thecardiffmedicalspa.com,www.thecardiffmedicalspa.com,#N/A,#N/A
http://www.spaweek.com/spa/13432/the-carriage-house-day-spa-amp-hair-design,The Carriage House Day Spa & Hair Design,"""319 East Elizabeth Street Brownsville, TX 78520""",956.544.4111,carriagehousespa@sbcglobal.net ,www.carriagehousedayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/2576/the-catamaran-spa,The Catamaran Spa,"""3999 Mission Boulevard San Diego, CA 92109""",858.539.8820,info@catamaranresort.com,www.catamaranresort.com/san-diego-spa,http://www.facebook.com/CatamaranSpa,https://twitter.com/CatamaranResort
http://www.spaweek.com/spa/22497/the-chocolate-day-spa,The Chocolate Day Spa,"""2900 Bristol Street, J103 Costa Mesa, CA 92626""",714.668.9660,#N/A,www.thechocolatedayspa.com,https://www.facebook.com/pages/The-Chocolate-Day-Spa/75696383066,https://twitter.com/#!/ChocolateSpaOC
http://www.spaweek.com/spa/17107/the-concierge-spa,The Concierge Spa,"""1 Village Plaza, Suite 305 Kings Park, NY 11754""",631.767.7944,#N/A,www.theconciergespa.com,#N/A,#N/A
http://www.spaweek.com/spa/21296/the-couples-resort-amp-algonquin-spa,The Couples Resort & Algonquin Spa,"""End of Galeairy Lake Road, Algonquin Park Whitney, K0J 2M0""",866.202.1179,john@couplesresort.ca,www.couplesresort.ca,#N/A,#N/A
http://www.spaweek.com/spa/36851/the-couples-spa,The Couples Spa,"""320 East 65 Street New York, NY 10065""",212.988.8688,thecouplesspa@gmail.com,www.thecouplesspa.com,https://www.facebook.com/thecouplesspa/?fref=photo,#N/A
http://www.spaweek.com/spa/14477/the-crystal-spa,The Crystal Spa,"""120 South Broadway Saratoga Springs, NY 12866""",518.584.2556,#N/A,www.thecrystalspa.net,#N/A,#N/A
http://www.spaweek.com/spa/1013/the-day-spa-at-salon-elizabeth,The Day Spa at Salon Elizabeth,"""35129 Dodge Park Road Sterling Heights, MI 48312""",586.264.3820,info@thedayspaatsalonelizabeth.com,www.thedayspaatsalonelizabeth.com,#N/A,#N/A
http://www.spaweek.com/spa/9184/the-designers-club-salon-amp-day-spa,The Designer's Club Salon & Day Spa,"""2351 South State Road 2 Valparaiso, IN 46385""",219.462.1118,santner2@gmail.com,www.thedesignersclub.com/home.html,#N/A,#N/A
http://www.spaweek.com/spa/5618/the-doctors-at-trump-place-longevity-institute-and-medispa,The Doctors at Trump Place Longevity Institute and Medispa,"""194 Riverside Boulevard New York, NY 10069""",212.580.0900,kogan.svetlana@gmail.com,www.dtpdoctors.com,#N/A,#N/A
http://www.spaweek.com/spa/10156/the-downtown-day-spa,The Downtown Day Spa,"""624 Aqua Fria Street Santa Fe, NM 87501""",505.986.0113,#N/A,www.downtowndayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/743/the-dream-spa,The Dream Spa,"""6301 Gaston Avenue, Suite 225 Dallas, TX 75214""",214.728.7627,#N/A,www.thedreamspa.com,#N/A,#N/A
http://www.spaweek.com/spa/29318/the-dry-lounge-salon-amp-spa,The Dry Lounge Salon & Spa,"""17425 Stuebner Airline Road, Suite B1 Spring, TX 77379""",281.257.5950,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/12880/the-dupree-house-day-spa,The Dupree House Day Spa,"""709 South Third Street Smithfield, NC 27577""",919.934.8805,#N/A,www.thedupreehouse.com/,#N/A,#N/A
http://www.spaweek.com/spa/30702/the-everly-spa,The Everly Spa,"""800 West Evergreen, 1UL Chicago, IL 60622""",773.809.4408,Kelli@TheEverlySpa.com,www.theeverlyspa.com,#N/A,#N/A
http://www.spaweek.com/spa/3388/the-face-amp-body-spa,The Face & Body Spa,"""9 South Main Street Yardley, PA 19067""",215.369.0699,info@fbspa.com ,www.fbspa.com,https://www.facebook.com/thefaceandbodyspa?ref=ts,#N/A
http://www.spaweek.com/spa/17327/the-face-place-medispa,The Face Place MediSpa,"""890 East Higgins Road, Suite 147 Schaumburg, IL 60173""",847.413.1734,thefaceplace1@yahoo.com,www.faceplacesite.com,#N/A,#N/A
http://www.spaweek.com/spa/8979/the-fairhope-salon-and-spa,The Fairhope Salon and Spa,"""323 De La Mare Avenue Fairhope, AL 36532""",251.990.5015,jim@thefairhopesalon.com,www.thefairhopesalon.com,https://www.facebook.com/TheFairhopeSalonandSpa,#N/A
http://www.spaweek.com/spa/12729/the-fountain-of-youth-spa,The Fountain Of Youth Spa,"""438 Springfield Ave Berkeley Heights, NJ 07922""",908.464.6414,#N/A,www.fountainofyouthspanj.com,#N/A,#N/A
http://www.spaweek.com/spa/6903/the-fountain-skin-care-center-amp-spa,The Fountain Skin Care Center & Spa,"""3503 Cedar Knolls Drive, Suite B-9 Kingwood, TX 77339""",281.358.2700,janiepatton@gmail.com,www.styleseat.com/janiepatton,#N/A,#N/A
http://www.spaweek.com/spa/1755/the-fountain-spa-ramsey,The Fountain Spa - Ramsey,"""1100 Route 17 North Ramsey, NJ 07446""",201.327.5155,j.webb@thefountainspa.com,www.thefountainspa.com/,https://www.facebook.com/TheFountainSpaNJ,https://twitter.com/TheFountainSpa
http://www.spaweek.com/spa/1756/the-fountain-spa-the-shops-at-riverside-hackensack,"""The Fountain Spa - The Shops at Riverside, Hackensack""","""10 Riverside Square Hackensack, NJ 07601""",201.327.5155,fountain.spa@verizon.net,www.thefountainspa.com/,https://www.facebook.com/TheFountainSpaNJ,https://twitter.com/TheFountainSpa
http://www.spaweek.com/spa/1019/the-franklin-spa-franklin,The Franklin Spa - Franklin,"""32751 Franklin Road Franklin, MI 48025""",248.626.1772,#N/A,www.thefranklinspa.com,#N/A,#N/A
http://www.spaweek.com/spa/16052/the-franklin-spa-west-bloomfield,The Franklin Spa - West Bloomfield,"""5755 Maple Road West Bloomfield, MI 48322""",248.626.1772,info2@thefranklinspa.com,www.thefranklinspa.com,#N/A,#N/A
http://www.spaweek.com/spa/10102/the-garden-spa,The Garden Spa,"""29 Little Sunapee Road New London, NH 03257""",603.526.6540,#N/A,www.thegardenspanh.com/,#N/A,#N/A
http://www.spaweek.com/spa/28176/the-golden-comb-day-spa-amp-salon,The Golden Comb Day Spa & Salon,"""118 East Main Street Mandan, ND 58554""",701.663.0555,#N/A,www.goldencomb.net,#N/A,#N/A
http://www.spaweek.com/spa/14028/the-grand-beauty-spa,The Grand Beauty Spa,"""2717 West Kennedy Boulevard Tampa, FL 33609""",813.874.7674,#N/A,www.grandbeautyspa.com,#N/A,#N/A
http://www.spaweek.com/spa/2046/the-grand-day-spa-amp-salon,The Grand Day Spa & Salon,"""403 Grand Street New York, NY 10002""",212.253.9978,grandspany@aol.com,www.thegrandspa.com,#N/A,#N/A
http://www.spaweek.com/spa/10431/the-green-room-spa,The Green Room Spa,"""4031 Massillon Road Union Town, OH 44685""",330.899.1700,#N/A,www.greenroomspa.com,#N/A,#N/A
http://www.spaweek.com/spa/3374/the-green-spa-amp-wellness-center,The Green Spa & Wellness Center,"""8804 Third Avenue Brooklyn, NY 11209""",718.921.6100,TheSpaBayRidge@aol.com,www.greenspany.com,http://www.facebook.com/TheGreenSpa,https://twitter.com/#!/greenspany
http://www.spaweek.com/spa/2300/the-haven-spa,The Haven Spa,"""25 Wheeler Avenue Pleasantville, NY 10570""",914.923.4516,havenspa@optonline.net,www.havenofbriarcliff.com,http://www.facebook.com/thehavenspa,#N/A
http://www.spaweek.com/spa/8331/the-havens-spa,The Havens Spa,"""109 Otto Drive Weatherford, TX 76087""",817.341.4772,#N/A,www.thehavensspa.com,#N/A,#N/A
http://www.spaweek.com/spa/1728/the-healing-hands-spa,The Healing Hands Spa,"""927 Park Avenue Plainfield, NJ 07060""",908.756.3200,#N/A,www.thehealinghandsspa.com,https://www.facebook.com/TheHealingHandsSpa,#N/A
http://www.spaweek.com/spa/38027/the-healing-path-day-spa,The Healing Path Day Spa,"""13610 North Scottsdale Road, Suite 22 Scottsdale, AZ 85331""",480.588.6163,healingpathaz@outlook.com,www.thehealingpathaz.com/,#N/A,#N/A
http://www.spaweek.com/spa/13513/the-healing-touch-wellness-spa-amp-laser-center,The Healing Touch Wellness Spa & Laser Center,"""1966 Evelyn Byrd Avenue Harrisonburg, VA 22801""",540.434.8892,#N/A,www.harrisonburgmassage.com,#N/A,#N/A
http://www.spaweek.com/spa/37418/the-heeling-touch-spa,The Heeling Touch Spa,"""20555 West 12 Mile Road Southfield, MI 48076""",248.353.0096,#N/A,www.theheelingtouchspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/12731/the-heldrich-hotel-amp-spa,The Heldrich Hotel & Spa,"""10 Livingston Avenue New Brunswick, NJ 08901""",732.214.2280,spa732.214.2280@spaweek.com,www.theheldrich.com,#N/A,#N/A
http://www.spaweek.com/spa/22996/the-hideaway-spa,The Hideaway Spa,"""60 Oak Forest Road Bluffton, SC 29910""",843.410.8638,victor.jacob@yahoo.com,www.hideawayatbelfair.com,#N/A,#N/A
http://www.spaweek.com/spa/37386/the-hiding-place-day-spa,The Hiding Place Day Spa,"""1361 S. Harbor Blvd Ste #19, Room #20 Fullerton, CA 92832""",949.385.3209,#N/A,www.thehidingplacespa.com/,#N/A,#N/A
http://www.spaweek.com/spa/29687/the-honeycomb-cottage-day-spa-amp-waxing-studio,The HoneyComb Cottage Day Spa & Waxing Studio,"""4044 Highway 42 Locust Grove, GA 30248""",678.561.5585,info@thehoneycombcottage.com,www.thehoneycombcottage.com,#N/A,#N/A
http://www.spaweek.com/spa/3390/the-hughes-center-at-jardin-medical-spa,The Hughes Center at Jardin Medical Spa,"""15 Presidential Boulevard, Suite 103 Bala Cynwyd, PA 19004""",#N/A,#N/A,www.jardinmedical.com,#N/A,#N/A
http://www.spaweek.com/spa/10991/the-indigo-spa-at-hilton-head-health,The Indigo Spa at Hilton Head Health,"""14 Valencia Road Hilton Head Island, SC 29928""",843.593.9900,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/7738/the-lane-spa,The Lane Spa,"""11382 Prosperity Farms Road Palm Beach, FL 33410""",561.691.0104,relax@thelanespa.com,www.thelanespa.com,#N/A,#N/A
http://www.spaweek.com/spa/546/the-laser-skin-center-medical-spa,The Laser Skin Center Medical Spa,"""119 Newbury Street, 2nd Floor Boston, MA 02116""",617.266.5555,contact@laserskincenterboston.com,www.laserskincenterboston.com,https://www.facebook.com/LaserSkinBoston,https://twitter.com/LaserSkinBoston
http://www.spaweek.com/spa/29607/the-laser-techs-med-spa,The Laser Techs Med Spa,"""834 South Street Philadelphia, PA 19147""",215.278.7806,contact@thelasertechs.com,#N/A,https://www.facebook.com/TheLaserTechsMedSpaPhiladelphia,#N/A
http://www.spaweek.com/spa/14070/the-little-day-spa,The Little Day Spa,"""1990 Main Street, Suite 201 Sarasota, FL 34236""",941.363.9455,#N/A,www.thelittledayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/16485/the-livermore-spa,The Livermore Spa,"""2255 Fourth Street Livermore, CA 94550""",925.292.4066,#N/A,www.thelivermorespa.com,#N/A,#N/A
http://www.spaweek.com/spa/10104/the-loft-salon-and-day-spa,The Loft Salon and Day Spa,"""250 Commercial Street Manchester, NH 03101""",603.622.1186,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/6169/the-look-salon-and-day-spa,The Look Salon and Day Spa,"""1433 Sam's Drive, Suite 204 Chesapeake, VA 23320""",757.548.6550,thelookinc@aol.com,www.thelooksalonchesapeake.com,http://www.facebook.com/pages/The-Look-Salon-Day-Spa/134875816583256,#N/A
http://www.spaweek.com/spa/21139/the-lotus-center-spa,The Lotus Center Spa,"""75-5852 Alii Drive Kailua-Kona, HI 96740""",808.334.0445,#N/A,www.konaspa.com,#N/A,#N/A
http://www.spaweek.com/spa/22661/the-mane-escape-salon-amp-spa,The Mane Escape Salon & Spa,"""37 Thoreau Street Concord, MA 01742""",978.371.1156,#N/A,www.themaneescape.com/,#N/A,#N/A
http://www.spaweek.com/spa/18743/the-mane-room-hair-amp-body-formerly-jobella-salon-and-spa,The Mane Room Hair & Body (Formerly JoBella Salon and Spa),"""63 Cedar Street Branford, CT 06405""",203.488.5911,spa203.488.5911@spaweek.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/14765/the-massage-suite-amp-spa,The Massage Suite & Spa,"""989 Kenmore Avenue Kenmore, NY 14217""",716.877.2728,#N/A,www.massagesuiteny.com,#N/A,#N/A
http://www.spaweek.com/spa/26382/the-med-spa-at-advanta-total-health,The Med Spa at Advanta Total Health,"""1720 Powers Ferry Road, Suite 100 Marietta, GA 30067""",770.906.4585,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/30284/the-medi-spa-at-caraway,The Medi Spa at Caraway,"""1300 Caraway Court, Suite 105 Upper Marlboro, MD 20721""",202.684.6188,Courtneymd@carawaymedispa.com,www.carawaymedispa.com,https://www.facebook.com/pages/The-Medi-Spa-at-Caraway/313869235338532,https://twitter.com/CarawayMediSpa
